Menjajal Path Setelah Ditutup Begini Keadaannya,"KOMPAS.com - Hari ini, Kamis 18 Oktober 2018, jejaring sosial  Path resmi ditutup setelah bertahun-tahun menjadi tempat berbagi kenangan oleh warganet Indonesia.Bagaimana keadaan Path setelah ditutup? Layanan yang didirikan oleh Dave Morin itu ternyata tak serta-merta mogok saat KompasTekno coba menjajalnya. KOMPAS.com/ BILL CLINTEN Linimasa utama Path masih berfungsi pada 18 Oktober 2018.Suasana linimasa apliaksi Path di Android ketika ditengok KompasTekno, sekitar tengah hari tadi (Waktu Indonesia Barat), terasa sepi. Hanya ada segelintir teman yang iseng mengunggah status karena ingin mencoba apakah aplikasi Path masih bisa digunakan. Baca juga: Path Ditutup 18 Oktober, Begini Cara Selamatkan FotoFitur tambah teman juga terlihat berfungsi walaupun mungkin saat ini rasanya sudah terlambat untuk berteman dengan pengguna Path lain.KompasTekno ikut membagikan sebuah posting lagu Goodbye dari Echosmith kepada teman-teman di Path, sebagai ucapan selamat tinggal KOMPAS.com/ BILL CLINTEN Video dari Path TV masih bisa diputar dengan lancar pada 18 Oktober 2018.Setelah 1 jam, jumlah view post itu sedikit, hanya 4 orang yang menontonnya, tanpa adanya like. Padahal, beberapa bulan sebelumnya, jumlah view sebuah posting bisa mencapai puluhan. Bagaimana dengan Path TV? Semua konten di kanal itu, termasuk konten dari YouTube, ternyata masih bisa dimainkan dengan lancar tanpa buffering. Baca juga: Salah Langkah dan Ingkari Konsep, Alasan Path Tak Lagi BerkembangSaat menonton video soal makanan, KompasTekno teringat janji dengan seseorang yang masih terkait dengan dunia kuliner.Fitur chat pun dibuka untuk mengontak teman dimaksud. 
 
KOMPAS.com/ BILL CLINTEN Fitur chatting dalam Path masih bisa berjalan pada 18 Oktober 2018.Ternyata, percakapan masih bisa berjalan dengan lancar sebagaimana mestinya. KompasTekno bisa mengirim dan menerima pesan dari lawan bicara.Beberapa fungsi dalam aplikasi Path memang masih normal, tapi ada juga yang sudah berhenti seperti informasi cuaca yang tak lagi menampilkan keterangan. Selain di Android, aplikasi Path untuk iOS ternyata masih bisa berfungsi. Begitu juga dengan Path versi desktop yang diakses dari peramban di alamat path.com.Meski demikian, aplikasi Path sudah tidak ada lagi di  Google Play Store maupun Apple App Store sehingga tak bisa lagi diunduh dari kedua toko aplikasi Android dan iOS tersebut.Pengguna Path masih bisa melakukan backup data lewat notifikasi yang dimunculkan di aplikasi. Apabila tidak memiliki aplikasi, backup bisa dilakukan via desktop di alamat https://path.com/settings/backups.Langkah-langkah selengkapnya untuk melakukan backup dan refund pembelian bisa dilihat dalam artikel di tautan berikut.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",14:28 WIB
Menjajal Path Setelah Ditutup Begini Keadaannya,"KOMPAS.com - Hari ini, Kamis 18 Oktober 2018, jejaring sosial  Path resmi ditutup setelah bertahun-tahun menjadi tempat berbagi kenangan oleh warganet Indonesia.Bagaimana keadaan Path setelah ditutup? Layanan yang didirikan oleh Dave Morin itu ternyata tak serta-merta mogok saat KompasTekno coba menjajalnya. KOMPAS.com/ BILL CLINTEN Linimasa utama Path masih berfungsi pada 18 Oktober 2018.Suasana linimasa apliaksi Path di Android ketika ditengok KompasTekno, sekitar tengah hari tadi (Waktu Indonesia Barat), terasa sepi. Hanya ada segelintir teman yang iseng mengunggah status karena ingin mencoba apakah aplikasi Path masih bisa digunakan. Baca juga: Path Ditutup 18 Oktober, Begini Cara Selamatkan FotoFitur tambah teman juga terlihat berfungsi walaupun mungkin saat ini rasanya sudah terlambat untuk berteman dengan pengguna Path lain.KompasTekno ikut membagikan sebuah posting lagu Goodbye dari Echosmith kepada teman-teman di Path, sebagai ucapan selamat tinggal KOMPAS.com/ BILL CLINTEN Video dari Path TV masih bisa diputar dengan lancar pada 18 Oktober 2018.Setelah 1 jam, jumlah view post itu sedikit, hanya 4 orang yang menontonnya, tanpa adanya like. Padahal, beberapa bulan sebelumnya, jumlah view sebuah posting bisa mencapai puluhan. Bagaimana dengan Path TV? Semua konten di kanal itu, termasuk konten dari YouTube, ternyata masih bisa dimainkan dengan lancar tanpa buffering. Baca juga: Salah Langkah dan Ingkari Konsep, Alasan Path Tak Lagi BerkembangSaat menonton video soal makanan, KompasTekno teringat janji dengan seseorang yang masih terkait dengan dunia kuliner.Fitur chat pun dibuka untuk mengontak teman dimaksud. 
 
KOMPAS.com/ BILL CLINTEN Fitur chatting dalam Path masih bisa berjalan pada 18 Oktober 2018.Ternyata, percakapan masih bisa berjalan dengan lancar sebagaimana mestinya. KompasTekno bisa mengirim dan menerima pesan dari lawan bicara.Beberapa fungsi dalam aplikasi Path memang masih normal, tapi ada juga yang sudah berhenti seperti informasi cuaca yang tak lagi menampilkan keterangan. Selain di Android, aplikasi Path untuk iOS ternyata masih bisa berfungsi. Begitu juga dengan Path versi desktop yang diakses dari peramban di alamat path.com.Meski demikian, aplikasi Path sudah tidak ada lagi di  Google Play Store maupun Apple App Store sehingga tak bisa lagi diunduh dari kedua toko aplikasi Android dan iOS tersebut.Pengguna Path masih bisa melakukan backup data lewat notifikasi yang dimunculkan di aplikasi. Apabila tidak memiliki aplikasi, backup bisa dilakukan via desktop di alamat https://path.com/settings/backups.Langkah-langkah selengkapnya untuk melakukan backup dan refund pembelian bisa dilihat dalam artikel di tautan berikut.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",14:28 WIB
Path Ditutup 18 Oktober 2018 Begini Cara Selamatkan Foto,"KOMPAS.com - Jika sesuai jadwal, jejaring sosial  Path akan resmi dihentikan besok (18/10/2018). Setelah tanggal tersebut, pengguna tidak bakal bisa lagi jejaring sosial yang pernah jadi tren itu, berikut semua kenangan yang pernah diunggah.
Sebelum menyesal, tidak ada salahnya menyelamatkan foto, teks, atau video yang pernah diunggah ke Path sebelum esok hari. Ada dua cara yang bisa dilakukan.
Pertama, pengguna bisa mencadangkan data melalui desktop atau mobile dengan mengunjungi https://path.com/settings.backups.
Kompas.com Masukan alamat e-mail ke kolom yang berlingkar kuning. Jika sudah mengirim permintaan, pengguna akan menerima notifikasi seperti yang tertera di dalam lingkaran biru.Setelah masuk, pengguna harus melakukan proses log-in terlebih dahulu ke akun Path. Kemudian, masukan alamat e-mail, lalu tim Path akan mengirim semua data backup ke e-mail tersebut.
Kedua, khusus melalui mobile versi paling baru, pengguna cukup membuka menu ""settings"".Di sana Anda akan menemui opsi ""backup"" dan diminat untuk meamsukan e-mail sebagai alamat pengiriman data backup.
Kompas.com Tangkapan layar backup data Path. Setelah buak menu Settings pilih opsi Backup yang ada di paling atas. Kemudian masukan e-mail sebagai alamat tujuan backup data.
Proses refund pelanggan premium
Selain backup data, pengguna Path premium juga bisa melakukan refund. Untuk pemngguna Android, cukuo kirim e-mail ke service@ path.com untuk meminta pengembalian uang. Nantinya, pengguna akan dimintai alamat e-mail Path dan nomor transaksi Google.
Untuk melihat nomor transaksi, pengguna bisa mengunjungi situs https://pay.google.com/payments/u/1/home.
Setelah memberikan dokumen yang diminta, tunggu balasan dari tim Path. Pengguna akan mendapat balasan dalam rentang waktu 14 hari kerja setelah diajukan. Megenai tahapan pengembalian bisa dicek melalui tautan https://play.google.com/store/account?feature=gp_receipt.
Sementara untuk pengguna Path iOS bisa mengunjungi laman https://expresslane.apple.com/GetproductgroupList.action untuk melakukan backup data. Kemudian, pilih jenis perangkat yang Anda gunakan untuk mengakses Path, apakah iPhone, iPad atau lainnya.
Baca juga: Tahapan Penutupan Path, dari Penarikan Aplikasi hingga Berhenti Total
Pilih ""Subscriptions & Purchases"", kemudian pilih ""The Topic is not Listed"". Jelaskan situasi Anda,kemudain pilih opsi ""Email"" untuk mendapat respons dari Apple. Jangan lupa untuk memastikan bahwa Anda telah mencantumkan nama lengkap, alamat e-mail, Apple ID, dan nomor transaksi yang akurat di e-mail.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",19:16 WIB
Path Ditutup 18 Oktober 2018 Begini Cara Selamatkan Foto,"KOMPAS.com - Jika sesuai jadwal, jejaring sosial  Path akan resmi dihentikan besok (18/10/2018). Setelah tanggal tersebut, pengguna tidak bakal bisa lagi jejaring sosial yang pernah jadi tren itu, berikut semua kenangan yang pernah diunggah.
Sebelum menyesal, tidak ada salahnya menyelamatkan foto, teks, atau video yang pernah diunggah ke Path sebelum esok hari. Ada dua cara yang bisa dilakukan.
Pertama, pengguna bisa mencadangkan data melalui desktop atau mobile dengan mengunjungi https://path.com/settings.backups.
Kompas.com Masukan alamat e-mail ke kolom yang berlingkar kuning. Jika sudah mengirim permintaan, pengguna akan menerima notifikasi seperti yang tertera di dalam lingkaran biru.Setelah masuk, pengguna harus melakukan proses log-in terlebih dahulu ke akun Path. Kemudian, masukan alamat e-mail, lalu tim Path akan mengirim semua data backup ke e-mail tersebut.
Kedua, khusus melalui mobile versi paling baru, pengguna cukup membuka menu ""settings"".Di sana Anda akan menemui opsi ""backup"" dan diminat untuk meamsukan e-mail sebagai alamat pengiriman data backup.
Kompas.com Tangkapan layar backup data Path. Setelah buak menu Settings pilih opsi Backup yang ada di paling atas. Kemudian masukan e-mail sebagai alamat tujuan backup data.
Proses refund pelanggan premium
Selain backup data, pengguna Path premium juga bisa melakukan refund. Untuk pemngguna Android, cukuo kirim e-mail ke service@ path.com untuk meminta pengembalian uang. Nantinya, pengguna akan dimintai alamat e-mail Path dan nomor transaksi Google.
Untuk melihat nomor transaksi, pengguna bisa mengunjungi situs https://pay.google.com/payments/u/1/home.
Setelah memberikan dokumen yang diminta, tunggu balasan dari tim Path. Pengguna akan mendapat balasan dalam rentang waktu 14 hari kerja setelah diajukan. Megenai tahapan pengembalian bisa dicek melalui tautan https://play.google.com/store/account?feature=gp_receipt.
Sementara untuk pengguna Path iOS bisa mengunjungi laman https://expresslane.apple.com/GetproductgroupList.action untuk melakukan backup data. Kemudian, pilih jenis perangkat yang Anda gunakan untuk mengakses Path, apakah iPhone, iPad atau lainnya.
Baca juga: Tahapan Penutupan Path, dari Penarikan Aplikasi hingga Berhenti Total
Pilih ""Subscriptions & Purchases"", kemudian pilih ""The Topic is not Listed"". Jelaskan situasi Anda,kemudain pilih opsi ""Email"" untuk mendapat respons dari Apple. Jangan lupa untuk memastikan bahwa Anda telah mencantumkan nama lengkap, alamat e-mail, Apple ID, dan nomor transaksi yang akurat di e-mail.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",19:16 WIB
Siapsiap Layanan Path Berhenti Total Besok,"KOMPAS.com - Sebulan lalu,  jejaring sosial Path resmi mengonfirmasi kabar penutupannya. Jika menilik jadwal penutupan, tanggal 1 Oktober lalu, aplikasi Path sudah tidak bisa diperbarui di toko aplikasi, baik Android maupun iOS.
Selanjutnya, tepat esok hari, Kamis (18/10/2018), layanan Path bakal dihentikan total. Alhasil, para pengguna Path tidak akan bisa lagi membuka jaringan sosial itu lagi setelah esok hari. Kemudian, Path akan menutup layanan customer service pada 15 November mendatang.
""Dengan penyesalan mendalam kami mengumumkan bahwa kami akan berhenti menyediakan layanan kami yang dicintai, Path,"" tulis tim Path dalam unggahan berisi pengumuman di situsnya dengan judul ""The Last Goodbye"".
Baca juga: Tahapan Penutupan Path, dari Penarikan Aplikasi hingga Berhenti Total
Penutupan Path sempat menghebohkan warganet. Mereka berbondong-bondong untuk mengenang kembali aktivitasnya bersama Path di Twitter dan Instagram Stories.
""Sepanjang perjalanan, kami telah tertawa dan menangis bersama Anda. Kini penutupan layanan sudah tidak terhindarkan untuk memprioritaskan kerja kami, untuk menyediakan produk dan layanan yang lebih baik untuk Anda,"" lanjut Path.
 Jejaring sosial ini pun sempat menjadi tren di Indonesia, di mana negara ini juga menjadi pengguna terbesar Path. Namun minimnya inovasi dan penyimpangan konsep awal, disinyalir menjadi alasan Path tertinggal dari jejaring sosial lain, seperti Instagram atau Twitter.
Baca juga: Salah Langkah dan Ingkari Konsep, Alasan Path Tak Lagi Berkembang
Pembaruan teranyar sekaligus terakhir Path adalah fitur berbasis video, di mana pengguna bisa mengeksplorasi konten-konten menarik di Path. Sebelum resmi ditutup, pengguna bisa menyelamatkan kenangan arsip data mereka berupa foto, teks, dan video yang diunggah ke Path. Caranya bisa disimak di tautan berikut.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",17:13 WIB
Siapsiap Layanan Path Berhenti Total Besok,"KOMPAS.com - Sebulan lalu,  jejaring sosial Path resmi mengonfirmasi kabar penutupannya. Jika menilik jadwal penutupan, tanggal 1 Oktober lalu, aplikasi Path sudah tidak bisa diperbarui di toko aplikasi, baik Android maupun iOS.
Selanjutnya, tepat esok hari, Kamis (18/10/2018), layanan Path bakal dihentikan total. Alhasil, para pengguna Path tidak akan bisa lagi membuka jaringan sosial itu lagi setelah esok hari. Kemudian, Path akan menutup layanan customer service pada 15 November mendatang.
""Dengan penyesalan mendalam kami mengumumkan bahwa kami akan berhenti menyediakan layanan kami yang dicintai, Path,"" tulis tim Path dalam unggahan berisi pengumuman di situsnya dengan judul ""The Last Goodbye"".
Baca juga: Tahapan Penutupan Path, dari Penarikan Aplikasi hingga Berhenti Total
Penutupan Path sempat menghebohkan warganet. Mereka berbondong-bondong untuk mengenang kembali aktivitasnya bersama Path di Twitter dan Instagram Stories.
""Sepanjang perjalanan, kami telah tertawa dan menangis bersama Anda. Kini penutupan layanan sudah tidak terhindarkan untuk memprioritaskan kerja kami, untuk menyediakan produk dan layanan yang lebih baik untuk Anda,"" lanjut Path.
 Jejaring sosial ini pun sempat menjadi tren di Indonesia, di mana negara ini juga menjadi pengguna terbesar Path. Namun minimnya inovasi dan penyimpangan konsep awal, disinyalir menjadi alasan Path tertinggal dari jejaring sosial lain, seperti Instagram atau Twitter.
Baca juga: Salah Langkah dan Ingkari Konsep, Alasan Path Tak Lagi Berkembang
Pembaruan teranyar sekaligus terakhir Path adalah fitur berbasis video, di mana pengguna bisa mengeksplorasi konten-konten menarik di Path. Sebelum resmi ditutup, pengguna bisa menyelamatkan kenangan arsip data mereka berupa foto, teks, dan video yang diunggah ke Path. Caranya bisa disimak di tautan berikut.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",17:13 WIB
Tandatanda Apple Bakal Adopsi Konektor USBC,"KOMPAS.com - Apple bakal memperkenalkan perangkat baru pada 30 Oktober mendatang di Brooklyn, New York. Diduga kuat perangkat tersebut tak lain adalah  iPad Pro. Berbagai bocoran dan prediksi sudah berseliweran di ranah maya. Salah satunya menyebut iPad Pro bakal beralih dari konektor Lightning ke USB-C. Hal ini sejatinya telah diumbar analis Apple, Ming-Chi Kuo sejak September lalu. Para analis di Hongkong dan Jepang pun mendukung prediksi tersebut.Bahkan, foto render iPad Pro dengan konektor USB-C sudah mengemuka di internet. Pada foto tersebut, iPad Pro juga kelihatan mengusung layar full-screen.Indikasi lainnya yang memperkuat rumor ini adalah kemunculan kabel pengisian daya baru dengan standar USB-C untuk arloji pintar Apple Watch. Artinya, pengguna bisa mengisi daya wearable tersebut via MacBook, atau mungkin iPad Pro, sebagaimana dihimpun KompasTekno, Rabu (24/10/2018), dari Forbes.Baca juga: Mengenal Jenis-jenis Konektor Baru Pengganti USBApple sepertinya mulai membangun ekosistem USB-C untuk menggantikan konektor Lightning yang sudah digunakan sejak 2012 lalu. Jika benar, apa alasannya?Sebenarnya kemewahan utama USB-C sama dengan Lightning, yaitu mudah terhubung dalam berbagai posisi, alias anti-terbalik.Berbeda halnya dengan USB-A, microUSB, dan SCART, yang jelas-jelas punya posisi atas dan bawah berbeda, sehingga pengguna harus benar-benar menghubungkannya dengan posisi yang pas. Keunggulan USB-C ketimbang Lightning terletak pada fleksibilitasnya. Pengguna bisa mengisi daya dengan banyak kabel yang kompatibel karena tak eksklusif untuk perangkat Apple saja. USB-C juga dirancang untuk menransfer data berukuran besar dalam waktu yang relatif lebih cepat. Dalam satu detik, USB-C mampu mengantarkan file 10 Gb.Konektor tersebut juga mendukung fitur pengisian daya cepat yang lebih maju. Selain itu, USB-C mampu menampilkan suara atau gambar ke proyektor atau televisi dengan resolusi tinggi 4K. Sejauh ini Apple belum mengonfirmasi kabar soal peralihan dari Lightning ke USB-C. Kita tunggu saja kejelasannya dalam sepekan ke depan. 

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",17:11 WIB
Tandatanda Apple Bakal Adopsi Konektor USBC,"KOMPAS.com - Apple bakal memperkenalkan perangkat baru pada 30 Oktober mendatang di Brooklyn, New York. Diduga kuat perangkat tersebut tak lain adalah  iPad Pro. Berbagai bocoran dan prediksi sudah berseliweran di ranah maya. Salah satunya menyebut iPad Pro bakal beralih dari konektor Lightning ke USB-C. Hal ini sejatinya telah diumbar analis Apple, Ming-Chi Kuo sejak September lalu. Para analis di Hongkong dan Jepang pun mendukung prediksi tersebut.Bahkan, foto render iPad Pro dengan konektor USB-C sudah mengemuka di internet. Pada foto tersebut, iPad Pro juga kelihatan mengusung layar full-screen.Indikasi lainnya yang memperkuat rumor ini adalah kemunculan kabel pengisian daya baru dengan standar USB-C untuk arloji pintar Apple Watch. Artinya, pengguna bisa mengisi daya wearable tersebut via MacBook, atau mungkin iPad Pro, sebagaimana dihimpun KompasTekno, Rabu (24/10/2018), dari Forbes.Baca juga: Mengenal Jenis-jenis Konektor Baru Pengganti USBApple sepertinya mulai membangun ekosistem USB-C untuk menggantikan konektor Lightning yang sudah digunakan sejak 2012 lalu. Jika benar, apa alasannya?Sebenarnya kemewahan utama USB-C sama dengan Lightning, yaitu mudah terhubung dalam berbagai posisi, alias anti-terbalik.Berbeda halnya dengan USB-A, microUSB, dan SCART, yang jelas-jelas punya posisi atas dan bawah berbeda, sehingga pengguna harus benar-benar menghubungkannya dengan posisi yang pas. Keunggulan USB-C ketimbang Lightning terletak pada fleksibilitasnya. Pengguna bisa mengisi daya dengan banyak kabel yang kompatibel karena tak eksklusif untuk perangkat Apple saja. USB-C juga dirancang untuk menransfer data berukuran besar dalam waktu yang relatif lebih cepat. Dalam satu detik, USB-C mampu mengantarkan file 10 Gb.Konektor tersebut juga mendukung fitur pengisian daya cepat yang lebih maju. Selain itu, USB-C mampu menampilkan suara atau gambar ke proyektor atau televisi dengan resolusi tinggi 4K. Sejauh ini Apple belum mengonfirmasi kabar soal peralihan dari Lightning ke USB-C. Kita tunggu saja kejelasannya dalam sepekan ke depan. 

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",17:11 WIB
Xiaomi Black Shark Helo Meluncur dengan RAM 10 GB,"KOMPAS.com - Kesuksesan  smartphone gaming Xiaomi masih berlanjut. Setelah debut Xiaomi  Black Shark berhasil menarik perhatian para gamer, kini vendor asal China itu resmi meluncurkan penerusnya yang resmi menyandang nama sebagai Xiaomi  Black Shark Helo.
Dibanding pendahulunya, Black Shark Helo tampil lebih garang. Kapasitas RAM yang mencapai 10 GB, menjadi unggulan dan tentu saja dengan banderol harga yang kompetitif. Selain besaran RAM, perbedaan juga ditemukan pada bagian layar.
Black Shark Helo kini mengadopsi layar dengan panel AMOLED berbentang 6,01 inci dihiasi ""notch"" yang menjorok di layar atas. Resolusi gambarnya Full HD Plus 1080 x 2160 piksel. Sayangnya, Xioami masih mempertahankan refresh rate atau frekuensi tampilan layar per detik sebesar 60Hz, sama seperti pendahulunya.
Baca juga: Ponsel Gaming Xiaomi Black Shark 2 Meluncur Besok?
Xioami Black Shark Helo dilengkapi kamera ganda dengan konfigurasi 12 megapiksel dan 20 megapiksel dengan lensa bukaan (aperture) f/1.75. Sementara sensor kamera depan beresolusi 20 megapiksel dengan lensa bukaan f/2.2.
Di sektor hardware, tertanam chipset Snapdragon 845 dengan opsi RAM 6 dan 8 GB dengan ROM 128 GB, serta RAM 10 GB dan ROM 256 GB. Baterainya berkapasitas 4.000 mAh yang didukung fitur Quick Charge 3.0.
Kemungkinan, perangkat ini masih akan berjalan dengan versi Android 8.1 Oreo yang dilapisi antarmuka MIUI 10. Untuk model RAM 6 dan 8 GB, Xioami hanya menyediakan satu stik analog, sementara versi 10 GB akan mendapat dua kontroler untuk masing-masing sisi perangkat.
Android Authorirty Xiaomi Black Shark HeloTak hanya itu, ada pula tombol hardware yang bisa digunakan untuk mengaktifkan mode gaming saat di berada di pesawat. Xiaomi pun menyediakan aplikasi khusus yakni Gamer Studio, di mana pengguna bisa mengatur CPU, display, jaringan, dan sebagainya untuk disesuaikan dengan masing-masing game yang berbeda.
Profil yang telah diatur di aplikasi Gamer Studio tadi juga bisa dibagikan melalui fitur ""Shark Code"". Tambahan lain, Black Shark Helo menyisiplan speaker stereo dan RGB LED yang terpendar di logo belakang dan strip di samping.
Untuk mendukung pengalaman gaming, Xiaomi juga memasangkan sistem pendingin dan layar HDR10-compliant. Di dalam perangkat tertanam chip khusus mobile Pixelworks untuk membantu mengubah konten SDR ke HDR secara real-time.
Baca juga: Ponsel Gaming Xiaomi Black Shark 2 Muncul dalam Foto dan Benchmark
Namun, sebagaimana KompasTekno lansir dari GSM Arena, Rabu (24/10/2018), colokan headphone ditanggalkan. Untuk banderol harga, Xiaomi Black Shark Helo versi RAM 6 GB akan mulai dijual dengan harga 3.199 yuan (sekitar Rp 7 jutaan).
Sementara Xiaomi Black Shark Halo versi RAM 8 GB akan dijual seharga 3.499 yuan (sekitar Rp 7,7 jutaan). Namun untuk versi paling unggul, yakni RAM 10 GB dengan memori 256 GB, belum dapat dikonfirmasi harga pasarnya.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",15:18 WIB
Xiaomi Black Shark Helo Meluncur dengan RAM 10 GB,"KOMPAS.com - Kesuksesan  smartphone gaming Xiaomi masih berlanjut. Setelah debut Xiaomi  Black Shark berhasil menarik perhatian para gamer, kini vendor asal China itu resmi meluncurkan penerusnya yang resmi menyandang nama sebagai Xiaomi  Black Shark Helo.
Dibanding pendahulunya, Black Shark Helo tampil lebih garang. Kapasitas RAM yang mencapai 10 GB, menjadi unggulan dan tentu saja dengan banderol harga yang kompetitif. Selain besaran RAM, perbedaan juga ditemukan pada bagian layar.
Black Shark Helo kini mengadopsi layar dengan panel AMOLED berbentang 6,01 inci dihiasi ""notch"" yang menjorok di layar atas. Resolusi gambarnya Full HD Plus 1080 x 2160 piksel. Sayangnya, Xioami masih mempertahankan refresh rate atau frekuensi tampilan layar per detik sebesar 60Hz, sama seperti pendahulunya.
Baca juga: Ponsel Gaming Xiaomi Black Shark 2 Meluncur Besok?
Xioami Black Shark Helo dilengkapi kamera ganda dengan konfigurasi 12 megapiksel dan 20 megapiksel dengan lensa bukaan (aperture) f/1.75. Sementara sensor kamera depan beresolusi 20 megapiksel dengan lensa bukaan f/2.2.
Di sektor hardware, tertanam chipset Snapdragon 845 dengan opsi RAM 6 dan 8 GB dengan ROM 128 GB, serta RAM 10 GB dan ROM 256 GB. Baterainya berkapasitas 4.000 mAh yang didukung fitur Quick Charge 3.0.
Kemungkinan, perangkat ini masih akan berjalan dengan versi Android 8.1 Oreo yang dilapisi antarmuka MIUI 10. Untuk model RAM 6 dan 8 GB, Xioami hanya menyediakan satu stik analog, sementara versi 10 GB akan mendapat dua kontroler untuk masing-masing sisi perangkat.
Android Authorirty Xiaomi Black Shark HeloTak hanya itu, ada pula tombol hardware yang bisa digunakan untuk mengaktifkan mode gaming saat di berada di pesawat. Xiaomi pun menyediakan aplikasi khusus yakni Gamer Studio, di mana pengguna bisa mengatur CPU, display, jaringan, dan sebagainya untuk disesuaikan dengan masing-masing game yang berbeda.
Profil yang telah diatur di aplikasi Gamer Studio tadi juga bisa dibagikan melalui fitur ""Shark Code"". Tambahan lain, Black Shark Helo menyisiplan speaker stereo dan RGB LED yang terpendar di logo belakang dan strip di samping.
Untuk mendukung pengalaman gaming, Xiaomi juga memasangkan sistem pendingin dan layar HDR10-compliant. Di dalam perangkat tertanam chip khusus mobile Pixelworks untuk membantu mengubah konten SDR ke HDR secara real-time.
Baca juga: Ponsel Gaming Xiaomi Black Shark 2 Muncul dalam Foto dan Benchmark
Namun, sebagaimana KompasTekno lansir dari GSM Arena, Rabu (24/10/2018), colokan headphone ditanggalkan. Untuk banderol harga, Xiaomi Black Shark Helo versi RAM 6 GB akan mulai dijual dengan harga 3.199 yuan (sekitar Rp 7 jutaan).
Sementara Xiaomi Black Shark Halo versi RAM 8 GB akan dijual seharga 3.499 yuan (sekitar Rp 7,7 jutaan). Namun untuk versi paling unggul, yakni RAM 10 GB dengan memori 256 GB, belum dapat dikonfirmasi harga pasarnya.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",15:18 WIB
Facebook Segarkan Wajah Messenger Mode Gelap Segera Datang,"KOMPAS.com - Raksasa jejaring sosial,  Facebook, baru saja memperbarui desain antarmuka aplikasi percakapan instan,  Messenger. Pembaruan paling jelas ada pada chat bubble yang lebih sederhana.Sekarang, pengguna hanya hanya akan menemukan 3 tab pada Messenger, yaitu tab Chats, People, dan Discover. Jumlah tab ini lebih sedikit dari sebelumnya yang memiliki 9 tab. Tab Chat adalah untuk melihat siapa saja yang sedang bercakap dengan pengguna, entah itu dari perorangan atau grup. Selain itu, tersedia baris fitur 'Stories' di sisi atas yang dilengkapi dengan tombol kamera untuk menjepret momen apa pun secara langsung. Pencarian teman yang sudah ada dan teman baru juga dapat dilakukan di tab ini.Baca juga: Seperti WhatsApp, Pesan Terkirim Messenger Bakal Bisa DihapusSementara itu, dalam tab Discover, pengguna akan dapat terhubung dengan beberapa penawaran, memainkan fitur terbaru Instant Games, memesan tiket, dan membaca berita.Facebook Mode gelap Messenger yang dijanjikan segera hadir.Di sisi pembaruan lain, perusahaan Menlo Park itu menghadirkan fitur yang memungkinkan pengguna merubah warna kotak chat, atau yang biasa disebut 'chat bubble', agar pengguna dapat menyesuaikan percakapan sesuai dengan mood-nya. Selain itu, dikutip KompasTekno dari VentureBeat, Rabu, (24/10/2018), layanan pesan instan asuhan Mark Zuckerberg ini dikabarkan sedang menyiapkan mode gelap (hitam) guna mengurangi silau berlebih.Pembaruan aplikasi Messenger dengan tampilan lebih sederhana ini akan dirilis Facebook secara bertahap. 

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });",14:09 WIB
